entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
pubchem-86,molecule,2-amino-3-hydroxybenzoic acid,Formula: C7H7NO3. Molecular weight: 153.14. XLogP: 0.9.,,,,,,PubChem
pubchem-87,molecule,3-hydroxy-2-methylpropanoic acid,Formula: C4H8O3. Molecular weight: 104.1. XLogP: -0.4.,,,,,,PubChem
pubchem-88,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-hydroxy-2-methylpropanethioate",Formula: C25H42N7O18P3S. Molecular weight: 853.6. XLogP: -5.8.,,,,,,PubChem
pubchem-89,molecule,2-amino-4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid,Formula: C10H12N2O4. Molecular weight: 224.21. XLogP: -2.5.,,,,,,PubChem
pubchem-90,molecule,"6-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-4-hydroxy-6-oxohexanoic acid",Formula: C27H44N7O20P3S. Molecular weight: 911.7. XLogP: -6.5.,,,,,,PubChem
pubchem-91,molecule,3-(3-hydroxyphenyl)propanoic acid,Formula: C9H10O3. Molecular weight: 166.17. XLogP: 1.4.,,,,,,PubChem
pubchem-92,molecule,3-ethenyl-6-[hydroxy-(6-methoxyquinolin-4-yl)methyl]-1-azabicyclo[2.2.2]octan-3-ol,Formula: C20H24N2O3. Molecular weight: 340.4. XLogP: 1.8.,,,,,,PubChem
pubchem-93,molecule,3-oxohexanedioic acid,Formula: C6H8O5. Molecular weight: 160.12. XLogP: -0.9.,,,,,,PubChem
pubchem-94,molecule,"6-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-4,6-dioxohexanoic acid",Formula: C27H42N7O20P3S. Molecular weight: 909.6. XLogP: -6.4.,,,,,,PubChem
pubchem-95,molecule,"2,4,5,6-tetrahydroxy-3-oxohexanoic acid",Formula: C6H10O7. Molecular weight: 194.14. XLogP: -2.8.,,,,,,PubChem
pubchem-96,molecule,3-oxobutanoic acid,Formula: C4H6O3. Molecular weight: 102.09. XLogP: -0.4.,,,,,,PubChem
pubchem-97,molecule,"3,5-dihydroxy-2-(hydroxymethyl)-6-[4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxan-4-one",Formula: C12H20O11. Molecular weight: 340.28. XLogP: -4.3.,,,,,,PubChem
pubchem-98,molecule,2-oxo-3-sulfanylpropanoic acid,Formula: C3H4O3S. Molecular weight: 120.13. XLogP: 0.0.,,,,,,PubChem
pubchem-99,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-methylbut-2-enethioate",Formula: C26H42N7O17P3S. Molecular weight: 849.6. XLogP: -4.2.,,,,,,PubChem
pubchem-100,molecule,"4-hydroxy-3-(3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl)benzoic acid",Formula: C47H70O3. Molecular weight: 683.1. XLogP: 16.0.,,,,,,PubChem
pubchem-101,molecule,3-hydroxybenzaldehyde,Formula: C7H6O2. Molecular weight: 122.12. XLogP: 1.4.,,,,,,PubChem
pubchem-102,molecule,3-(hydroxymethyl)phenol,Formula: C7H8O2. Molecular weight: 124.14. XLogP: 0.5.,,,,,,PubChem
pubchem-103,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 4-(7,12-dihydroxy-10,13-dimethyl-3-oxo-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl)pentanethioate",Formula: C45H72N7O20P3S. Molecular weight: 1156.1. XLogP: -2.3.,,,,,,PubChem
pubchem-104,molecule,2-(2-oxo-3H-furan-5-yl)acetic acid,Formula: C6H6O4. Molecular weight: 142.11. XLogP: -0.3.,,,,,,PubChem
pubchem-105,molecule,2-oxo-3-phosphonooxypropanoic acid,Formula: C3H5O7P. Molecular weight: 184.04. XLogP: -2.1.,,,,,,PubChem
pubchem-106,molecule,2-amino-3-phosphonooxypropanoic acid,Formula: C3H8NO6P. Molecular weight: 185.07. XLogP: -5.1.,,,,,,PubChem
pubchem-107,molecule,3-phenylpropanoic acid,Formula: C9H10O2. Molecular weight: 150.17. XLogP: 1.8.,,,,,,PubChem
pubchem-108,molecule,2-pyridin-3-ylacetic acid,Formula: C7H7NO2. Molecular weight: 137.14. XLogP: -0.1.,,,,,,PubChem
pubchem-109,molecule,2-amino-3-sulfinopropanoic acid,Formula: C3H7NO4S. Molecular weight: 153.16. XLogP: -4.2.,,,,,,PubChem
pubchem-110,molecule,2-oxo-3-sulfinopropanoic acid,Formula: C3H4O5S. Molecular weight: 152.13. XLogP: -1.0.,,,,,,PubChem
pubchem-111,molecule,3-(carbamoylamino)propanoic acid,Formula: C4H8N2O3. Molecular weight: 132.12. XLogP: -1.5.,,,,,,PubChem
pubchem-112,molecule,3-hydroxy-2-oxo-4-phosphonooxybutanoate,Formula: C4H6O8P-. Molecular weight: 213.06. XLogP: -2.1.,,,,,,PubChem
pubchem-113,molecule,3-hydroxy-2-oxo-4-phosphonooxybutanoic acid,Formula: C4H7O8P. Molecular weight: 214.07. XLogP: -2.7.,,,,,,PubChem
pubchem-114,molecule,4-pyridin-3-ylbutanoic acid,Formula: C9H11NO2. Molecular weight: 165.19. XLogP: 0.6.,,,,,,PubChem
pubchem-115,molecule,"(5-amino-3,4-dihydroxyoxan-2-yl) dihydrogen phosphate",Formula: C5H12NO7P. Molecular weight: 229.13. XLogP: -6.2.,,,,,,PubChem
pubchem-116,molecule,"4-amino-3-(1-carboxyethenoxy)cyclohexa-1,5-diene-1-carboxylic acid",Formula: C10H11NO5. Molecular weight: 225.2. XLogP: -2.3.,,,,,,PubChem
pubchem-117,molecule,4-amino-1H-imidazole-5-carboxylic acid,Formula: C4H5N3O2. Molecular weight: 127.1. XLogP: 0.1.,,,,,,PubChem
pubchem-118,molecule,4-aminobutanal,Formula: C4H9NO. Molecular weight: 87.12. XLogP: -0.9.,,,,,,PubChem
pubchem-119,molecule,4-aminobutanoic acid,Formula: C4H9NO2. Molecular weight: 103.12. XLogP: -3.2.,,,,,,PubChem
pubchem-120,molecule,2-(5-oxofuran-2-ylidene)acetic acid,Formula: C6H4O4. Molecular weight: 140.09. XLogP: 0.0.,,,,,,PubChem
pubchem-121,molecule,"[[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (2,3,4-trihydroxy-3-methylbutyl) hydrogen phosphate",Formula: C14H25N3O14P2. Molecular weight: 521.31. XLogP: -5.7.,,,,,,PubChem
pubchem-122,molecule,"4,6-dioxooct-2-enedioic acid",Formula: C8H8O6. Molecular weight: 200.14. XLogP: -0.7.,,,,,,PubChem
pubchem-123,molecule,4-(diaminomethylideneamino)butanamide,Formula: C5H12N4O. Molecular weight: 144.18. XLogP: -2.1.,,,,,,PubChem
pubchem-124,molecule,4-hydroxy-2-oxopentanoic acid,Formula: C5H8O4. Molecular weight: 132.11. XLogP: -0.6.,,,,,,PubChem
pubchem-125,molecule,4-(hydroxymethyl)phenol,Formula: C7H8O2. Molecular weight: 124.14. XLogP: 0.2.,,,,,,PubChem
pubchem-126,molecule,4-hydroxybenzaldehyde,Formula: C7H6O2. Molecular weight: 122.12. XLogP: 1.4.,,,,,,PubChem
pubchem-127,molecule,2-(4-hydroxyphenyl)acetic acid,Formula: C8H8O3. Molecular weight: 152.15. XLogP: 0.8.,,,,,,PubChem
pubchem-128,molecule,"3-(5-oxo-1,4-dihydroimidazol-4-yl)propanoic acid",Formula: C6H8N2O3. Molecular weight: 156.14. XLogP: -0.9.,,,,,,PubChem
pubchem-129,molecule,4-methylpentanal,Formula: C6H12O. Molecular weight: 100.16. XLogP: 1.3.,,,,,,PubChem
pubchem-130,molecule,"2-hydroxy-4-oxobutane-1,2,4-tricarboxylic acid",Formula: C7H8O8. Molecular weight: 220.13. XLogP: -1.8.,,,,,,PubChem
pubchem-131,molecule,"3-[(2-hydroxy-3,3-dimethyl-4-phosphonooxybutanoyl)amino]propanoic acid",Formula: C9H18NO8P. Molecular weight: 299.21. XLogP: -2.2.,,,,,,PubChem
pubchem-132,molecule,"2-[3-[(2-hydroxy-3,3-dimethyl-4-phosphonooxybutanoyl)amino]propanoylamino]-3-sulfanylpropanoic acid",Formula: C12H23N2O9PS. Molecular weight: 402.36. XLogP: -2.5.,,,,,,PubChem
pubchem-133,molecule,trimethyl(4-oxobutyl)azanium,Formula: C7H16NO+. Molecular weight: 130.21. XLogP: 0.1.,,,,,,PubChem
pubchem-134,molecule,3-carboxypropyl(trimethyl)azanium,Formula: C7H16NO2+. Molecular weight: 146.21. XLogP: 0.1.,,,,,,PubChem
pubchem-135,molecule,4-hydroxybenzoic acid,Formula: C7H6O3. Molecular weight: 138.12. XLogP: 1.6.,,,,,,PubChem
pubchem-136,molecule,"2-[[4-(3-amino-1-oxo-5,6,6a,7-tetrahydro-4H-imidazo[1,5-f]pteridin-10-ium-8-yl)benzoyl]amino]pentanedioic acid",Formula: C20H22N7O6+. Molecular weight: 456.4. XLogP: -1.7.,,,,,,PubChem
pubchem-137,molecule,5-amino-4-oxopentanoic acid,Formula: C5H9NO3. Molecular weight: 131.13. XLogP: -3.8.,,,,,,PubChem
pubchem-138,molecule,5-aminopentanoic acid,Formula: C5H11NO2. Molecular weight: 117.15. XLogP: -2.6.,,,,,,PubChem
pubchem-139,molecule,"10,13-dimethyl-17-(6-methylheptan-2-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene-3,7,12-triol",Formula: C27H48O3. Molecular weight: 420.7. XLogP: 6.7.,,,,,,PubChem
pubchem-140,molecule,"17-(7-hydroxy-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene-3,7,12-triol",Formula: C27H48O4. Molecular weight: 436.7. XLogP: 5.3.,,,,,,PubChem
pubchem-141,molecule,"(3,4-dihydroxy-5-oxooxan-2-yl) [[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] hydrogen phosphate",Formula: C14H20N2O16P2. Molecular weight: 534.26. XLogP: -6.1.,,,,,,PubChem
pubchem-142,molecule,"2-(6-aminopurin-9-yl)-5-methyloxolane-3,4-diol",Formula: C10H13N5O3. Molecular weight: 251.24. XLogP: -0.6.,,,,,,PubChem
pubchem-143,molecule,"2-[[4-[(2-amino-5-formyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid",Formula: C20H23N7O7. Molecular weight: 473.4. XLogP: -1.2.,,,,,,PubChem
pubchem-144,molecule,2-amino-3-(5-hydroxy-1H-indol-3-yl)propanoic acid,Formula: C11H12N2O3. Molecular weight: 220.22. XLogP: -1.2.,,,,,,PubChem
pubchem-145,molecule,"2,3-dihydroxy-5-oxohexanedioic acid",Formula: C6H8O7. Molecular weight: 192.12. XLogP: -2.1.,,,,,,PubChem
pubchem-146,molecule,"2-[[4-[(2-amino-5-methyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid",Formula: C20H25N7O6. Molecular weight: 459.5. XLogP: -0.5.,,,,,,PubChem
pubchem-147,molecule,"1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(methylaminomethyl)-2-selanylpyrimidin-4-one",Formula: C11H17N3O5Se. Molecular weight: 350.24. XLogP: nan.,,,,,,PubChem
pubchem-148,molecule,"1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(methylaminomethyl)-2-sulfanylpyrimidin-4-one",Formula: C11H17N3O5S. Molecular weight: 303.34. XLogP: -1.3.,,,,,,PubChem
pubchem-149,molecule,"2-(6-aminopurin-9-yl)-5-(methylsulfanylmethyl)oxolane-3,4-diol",Formula: C11H15N5O3S. Molecular weight: 297.34. XLogP: -0.3.,,,,,,PubChem
pubchem-150,molecule,"(5-amino-3,4-dihydroxyoxolan-2-yl)methyl dihydrogen phosphate",Formula: C5H12NO7P. Molecular weight: 229.13. XLogP: -6.2.,,,,,,PubChem
pubchem-151,molecule,"[5-[(2-formamidoacetyl)amino]-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Formula: C8H15N2O9P. Molecular weight: 314.19. XLogP: -4.3.,,,,,,PubChem
pubchem-152,molecule,"[5-[(2-aminoacetyl)amino]-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Formula: C7H15N2O8P. Molecular weight: 286.18. XLogP: -6.8.,,,,,,PubChem
pubchem-153,molecule,"[5-(5-aminoimidazol-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Formula: C8H14N3O7P. Molecular weight: 295.19. XLogP: -3.6.,,,,,,PubChem
pubchem-154,molecule,"[5-[(1-amino-2-formamidoethylidene)amino]-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",Formula: C8H16N3O8P. Molecular weight: 313.2. XLogP: -4.6.,,,,,,PubChem
pubchem-155,molecule,4-(carbamoylamino)-1H-imidazole-5-carboxylic acid,Formula: C5H6N4O3. Molecular weight: 170.13. XLogP: -0.6.,,,,,,PubChem
pubchem-156,molecule,"5,6,7,8-tetrahydropteridine",Formula: C6H8N4. Molecular weight: 136.15. XLogP: 0.3.,,,,,,PubChem
pubchem-157,molecule,"2,3,4,6-tetrahydroxy-5-oxohexanoic acid",Formula: C6H10O7. Molecular weight: 194.14. XLogP: -3.0.,,,,,,PubChem
pubchem-158,molecule,7-[3-hydroxy-2-(3-hydroxyoct-1-enyl)-5-oxocyclopentyl]hept-5-enoic acid,Formula: C20H32O5. Molecular weight: 352.5. XLogP: 2.8.,,,,,,PubChem
pubchem-159,molecule,"5-[5-hydroxy-4-(3-hydroxyoct-1-enyl)-3,3a,4,5,6,6a-hexahydrocyclopenta[b]furan-2-ylidene]pentanoic acid",Formula: C20H32O5. Molecular weight: 352.5. XLogP: 2.9.,,,,,,PubChem
pubchem-160,molecule,"7-[3,5-dihydroxy-2-(3-hydroxyoct-1-enyl)cyclopentyl]hept-5-enoic acid",Formula: C20H34O5. Molecular weight: 354.5. XLogP: 2.7.,,,,,,PubChem
pubchem-161,molecule,"[[3-(2-amino-4-oxo-4a,7,8,8a-tetrahydro-3H-pteridin-6-yl)-2,3-dihydroxypropoxy]-hydroxyphosphoryl] phosphono hydrogen phosphate",Formula: C9H18N5O13P3. Molecular weight: 497.19. XLogP: -9.6.,,,,,,PubChem
pubchem-162,molecule,"6-amino-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",Formula: C8H12N2O3S. Molecular weight: 216.26. XLogP: -2.1.,,,,,,PubChem
pubchem-163,molecule,"7-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-7-oxoheptanoic acid",Formula: C28H46N7O19P3S. Molecular weight: 909.7. XLogP: -5.0.,,,,,,PubChem
pubchem-164,molecule,2-amino-6-diazo-5-oxohexanoic acid,Formula: C6H9N3O3. Molecular weight: 171.15. XLogP: -3.5.,,,,,,PubChem
pubchem-165,molecule,"5-amino-2,6-dihydroxy-6-oxohex-1-ene-1-diazonium",Formula: C6H10N3O3+. Molecular weight: 172.16. XLogP: -2.2.,,,,,,PubChem
pubchem-166,molecule,"1-(2-amino-4-oxo-4a,5,6,7,8,8a-hexahydro-3H-pteridin-6-yl)propane-1,2-dione",Formula: C9H13N5O3. Molecular weight: 239.23. XLogP: -3.0.,,,,,,PubChem
pubchem-167,molecule,"6,7-dihydropteridine",Formula: C6H6N4. Molecular weight: 134.14. XLogP: -0.9.,,,,,,PubChem
pubchem-168,molecule,"[3,4,5-trihydroxy-6-[4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxan-2-yl]methyl dihydrogen phosphate",Formula: C12H23O14P. Molecular weight: 422.28. XLogP: -6.4.,,,,,,PubChem
pubchem-169,molecule,"5,12-dihydroxyicosa-6,8,10,14-tetraenoic acid",Formula: C20H32O4. Molecular weight: 336.5. XLogP: 4.1.,,,,,,PubChem
pubchem-170,molecule,"4-[(2-amino-4-oxo-7,8-dihydro-1H-pteridin-6-yl)methylamino]benzoic acid",Formula: C14H14N6O3. Molecular weight: 314.3. XLogP: -0.1.,,,,,,PubChem
pubchem-171,molecule,"2-amino-5-(aminomethyl)-1,7-dihydropyrrolo[2,3-d]pyrimidin-4-one",Formula: C7H9N5O. Molecular weight: 179.18. XLogP: -1.9.,,,,,,PubChem
pubchem-172,molecule,"10,13-dimethyl-17-(6-methylheptan-2-yl)-2,3,4,9,11,12,14,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-3-ol",Formula: C27H44O. Molecular weight: 384.6. XLogP: 8.0.,,,,,,PubChem
pubchem-173,molecule,8-amino-7-oxononanoic acid,Formula: C9H17NO3. Molecular weight: 187.24. XLogP: -2.2.,,,,,,PubChem
pubchem-174,molecule,"ethane-1,2-diol",Formula: C2H6O2. Molecular weight: 62.07. XLogP: -1.4.,,,,,,PubChem
pubchem-175,molecule,acetate,Formula: C2H3O2-. Molecular weight: 59.04. XLogP: 0.4.,,,,,,PubChem
pubchem-176,molecule,acetic acid,Formula: C2H4O2. Molecular weight: 60.05. XLogP: -0.2.,,,,,,PubChem
pubchem-177,molecule,acetaldehyde,Formula: C2H4O. Molecular weight: 44.05. XLogP: -0.3.,,,,,,PubChem
pubchem-178,molecule,acetamide,Formula: C2H5NO. Molecular weight: 59.07. XLogP: -0.9.,,,,,,PubChem
pubchem-179,molecule,3-hydroxybutan-2-one,Formula: C4H8O2. Molecular weight: 88.11. XLogP: -0.3.,,,,,,PubChem
pubchem-180,molecule,propan-2-one,Formula: C3H6O. Molecular weight: 58.08. XLogP: -0.1.,,,,,,PubChem
pubchem-181,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] ethanethioate",Formula: C23H38N7O17P3S. Molecular weight: 809.6. XLogP: -5.6.,,,,,,PubChem
pubchem-182,molecule,"[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl] [hydroxy(3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy)phosphoryl] hydrogen phosphate",Formula: C63H105NO12P2. Molecular weight: 1130.5. XLogP: 15.8.,,,,,,PubChem
pubchem-183,molecule,"[3-acetamido-5-[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-hydroxy-6-(hydroxymethyl)oxan-2-yl] [hydroxy(3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaenoxy)phosphoryl] hydrogen phosphate",Formula: C71H118N2O17P2. Molecular weight: 1333.6. XLogP: 13.7.,,,,,,PubChem
pubchem-184,molecule,"4-[[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]amino]-2-amino-4-oxobutanoic acid",Formula: C12H21N3O8. Molecular weight: 335.31. XLogP: -5.7.,,,,,,PubChem
pubchem-185,molecule,2-acetamidopentanedioic acid,Formula: C7H11NO5. Molecular weight: 189.17. XLogP: -1.8.,,,,,,PubChem
pubchem-186,molecule,phosphono acetate,Formula: C2H5O5P. Molecular weight: 140.03. XLogP: -1.5.,,,,,,PubChem
pubchem-187,molecule,2-acetyloxyethyl(trimethyl)azanium,Formula: C7H16NO2+. Molecular weight: 146.21. XLogP: 0.2.,,,,,,PubChem
pubchem-188,molecule,"[3,4-dihydroxy-6-(hydroxymethyl)-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl] acetate",Formula: C14H24O12. Molecular weight: 384.33. XLogP: -4.2.,,,,,,PubChem
pubchem-189,molecule,3-acetyloxy-2-aminopropanoic acid,Formula: C5H9NO4. Molecular weight: 147.13. XLogP: -3.5.,,,,,,PubChem
pubchem-190,molecule,7H-purin-6-amine,Formula: C5H5N5. Molecular weight: 135.13. XLogP: -0.1.,,,,,,PubChem
pubchem-191,molecule,"2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",Formula: C10H13N5O4. Molecular weight: 267.24. XLogP: -1.1.,,,,,,PubChem
pubchem-192,molecule,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (3,4,5-trihydroxyoxolan-2-yl)methyl hydrogen phosphate",Formula: C15H23N5O14P2. Molecular weight: 559.32. XLogP: -6.1.,,,,,,PubChem
pubchem-193,molecule,"2-amino-4-[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoic acid",Formula: C14H20N6O5S. Molecular weight: 384.41. XLogP: -3.5.,,,,,,PubChem
pubchem-194,molecule,"[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl] hydrogen phosphate",Formula: C20H28N10O19P4. Molecular weight: 836.4. XLogP: -8.3.,,,,,,PubChem
pubchem-195,molecule,"2-[[9-[3,4-dihydroxy-5-(phosphonooxymethyl)oxolan-2-yl]purin-6-yl]amino]butanedioic acid",Formula: C14H18N5O11P. Molecular weight: 463.29. XLogP: -3.2.,,,,,,PubChem
pubchem-196,molecule,hexanedioic acid,Formula: C6H10O4. Molecular weight: 146.14. XLogP: 0.1.,,,,,,PubChem
pubchem-197,molecule,"[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",Formula: C10H15N5O10P2. Molecular weight: 427.2. XLogP: -4.6.,,,,,,PubChem
